signal_id,date,symbol,name,instrument_type,action,strategy,score,opportunity_decision,opportunity_grade,market_regime,price,entry,stop,target,reward_risk,cost_pct,reason,meta_json,created_at
8a91221b020507ac,2026-05-20,AVGO,Broadcom,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,418.8300,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 15.328996576830756, ""base_currency"": ""EUR"", ""benchmark"": ""EQQQ.MI"", ""close"": 418.8299865722656, ""currency"": ""USD"", ""fx_to_base"": 0.8600000143051147, ""priority"": ""leader"", ""readiness"": 70.0, ""recent_low"": 404.79998779296875, ""region"": ""us_growth"", ""role"": ""ai_infrastructure"", ""rsi14"": 55.17600158080673, ""sector"": ""semiconductors"", ""sma20"": 419.84299926757814, ""sma200"": 347.7118872070312, ""sma50"": 373.93027465820313, ""universe_score"": 4, ""vol20"": 18694389.85, ""volume"": 6895797.0}",2026-05-20
547881c6c5b3c8f7,2026-05-20,CAT,Caterpillar,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,872.5800,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 28.606758315691003, ""base_currency"": ""EUR"", ""benchmark"": ""CSSPX.MI"", ""close"": 872.5800170898438, ""currency"": ""USD"", ""fx_to_base"": 0.8600000143051147, ""priority"": ""satellite"", ""readiness"": 70.0, ""recent_low"": 845.5499877929688, ""region"": ""us"", ""role"": ""cyclical_leader"", ""rsi14"": 54.2407853694952, ""sector"": ""industrials"", ""sma20"": 877.4199981689453, ""sma200"": 619.4928756713867, ""sma50"": 791.2766125488281, ""universe_score"": 3, ""vol20"": 2558515.6, ""volume"": 976412.0}",2026-05-20
7faaebc0afc19aea,2026-05-20,COST,Costco,stock,WATCH,near_breakout_setup,66.0,,,risk_on,1084.6600,,,,,,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.,"{""atr14"": 20.693575359712913, ""base_currency"": ""EUR"", ""benchmark"": ""CSSPX.MI"", ""close"": 1084.6600341796875, ""currency"": ""USD"", ""fx_to_base"": 0.8600000143051147, ""high20_prev"": 1096.5, ""priority"": ""leader"", ""readiness"": 66.0, ""region"": ""us"", ""role"": ""defensive_compounder"", ""rsi14"": 70.54548817282999, ""sector"": ""consumer_staples"", ""sma200"": 954.0688195800781, ""sma50"": 1005.5019470214844, ""universe_score"": 4, ""vol20"": 1814919.95, ""volume"": 614199.0, ""volume_ratio"": 0.34}",2026-05-20
593546e901f588f6,2026-05-20,CSSPX.MI,iShares Core S&P 500 UCITS ETF,etf,WATCH,near_breakout_setup,66.6,,,risk_on,685.9900,,,,,,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.,"{""atr14"": 5.869506542895003, ""base_currency"": ""EUR"", ""benchmark"": ""SWDA.MI"", ""close"": 685.989990234375, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""high20_prev"": 691.47998046875, ""priority"": ""core"", ""readiness"": 66.6, ""region"": ""us"", ""role"": ""core_us"", ""rsi14"": 71.88950450281637, ""sector"": ""broad_market"", ""sma200"": 622.2240481567383, ""sma50"": 640.7667956542969, ""universe_score"": 5, ""vol20"": 10685.9, ""volume"": 7046.0, ""volume_ratio"": 0.66}",2026-05-20
e7b79b9d5d144726,2026-05-20,EIMI.MI,iShares Core MSCI Emerging Markets IMI UCITS ETF,etf,WATCH,trend_pullback,100.0,GO,A,risk_on,45.8450,45.8450,44.5321,48.4708,2.00,0.42,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Momento propizio: checklist A, score opportunità 100.0. Segnale non eseguito in paper: Limite perdita mensile raggiunto: -104.76 €.","{""atr14"": 0.8752389583874076, ""base_currency"": ""EUR"", ""benchmark"": ""SWDA.MI"", ""close"": 45.845001220703125, ""cost_pct"": 0.42, ""currency"": ""EUR"", ""distance_sma20_pct"": 0.8, ""fx_to_base"": 1.0, ""opportunity"": {""adjustment"": 33.0, ""checks"": [{""name"": ""mercato"", ""note"": ""contesto generale favorevole"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""trend"", ""note"": ""prezzo sopra SMA50 e SMA200 ordinata"", ""points"": 6.0, ""status"": ""pass""}, {""name"": ""timing"", ""note"": ""rimbalzo vicino alla media breve"", ""points"": 10.0, ""status"": ""pass""}, {""name"": ""momentum"", ""note"": ""RSI in zona costruttiva"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""partecipazione"", ""note"": ""volume nella norma"", ""points"": 0.0, ""status"": ""caution""}, {""name"": ""rischio"", ""note"": ""stop abbastanza vicino ma non casuale"", ""points"": 5.0, ""status"": ""pass""}, {""name"": ""costi"", ""note"": ""costi compatibili con il trade"", ""points"": 4.0, ""status"": ""pass""}], ""decision"": ""GO"", ""grade"": ""A"", ""hard_blocks"": [], ""opportunity_score"": 100.0, ""technical_score"": 88.0, ""threshold"": 62.0}, ""priority"": ""satellite"", ""recent_low"": 44.66999816894531, ""region"": ""global"", ""relative_strength"": {""adjustment"": 0.0, ""benchmark_return_pct"": 6.98, ""benchmark_symbol"": ""SWDA.MI"", ""reason"": ""forza relativa in linea con il benchmark"", ""relative_strength_pct"": 0.84, ""state"": ""neutral"", ""symbol_return_pct"": 7.82}, ""risk_pct"": 2.86, ""role"": ""satellite_emerging"", ""rsi14"": 56.026022303146895, ""score_breakdown"": {""base"": 50.0, ""cost"": -2.0, ""cost_pct"": 0.42, ""reward_risk"": 0.0, ""risk"": 8.0, ""risk_pct"": 2.86, ""rsi"": 10.0, ""strategy"": 8.0, ""trend"": 12.19, ""universe"": 0.0, ""volume"": 1.77}, ""sector"": ""emerging_markets"", ""sma20"": 45.48324985504151, ""sma200"": 39.461275062561036, ""sma50"": 42.981599960327145, ""universe_score"": 3, ""vol20"": 112379.4, ""volume"": 132263.0, ""volume_ratio"": 1.18}",2026-05-20
4344fb5b03f7b801,2026-05-20,ENEL.MI,Enel,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,9.6690,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 0.21625478962005615, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 9.668999671936035, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""priority"": ""satellite"", ""readiness"": 70.0, ""recent_low"": 9.317999839782715, ""region"": ""italy"", ""role"": ""defensive_income"", ""rsi14"": 49.420610404453626, ""sector"": ""utilities"", ""sma20"": 9.735299968719483, ""sma200"": 8.795998582839966, ""sma50"": 9.63746006011963, ""universe_score"": 3, ""vol20"": 17817065.55, ""volume"": 18423213.0}",2026-05-20
00fadcc7dec323b8,2026-05-20,ENI.MI,Eni,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,23.5400,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 0.6267020673453823, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 23.540000915527344, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""priority"": ""satellite"", ""readiness"": 70.0, ""recent_low"": 22.74585414041684, ""region"": ""italy"", ""role"": ""cyclical_income"", ""rsi14"": 54.604027677282495, ""sector"": ""energy"", ""sma20"": 23.189905834197997, ""sma200"": 17.426858258247375, ""sma50"": 22.971948509216308, ""universe_score"": 3, ""vol20"": 9867152.5, ""volume"": 8539738.0}",2026-05-20
52d2e78ff6532f48,2026-05-20,EQQQ.MI,Invesco EQQQ Nasdaq-100 UCITS ETF,etf,WATCH,near_breakout_setup,66.0,,,risk_on,614.9100,,,,,,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.,"{""atr14"": 8.038702859791602, ""base_currency"": ""EUR"", ""benchmark"": ""CSSPX.MI"", ""close"": 614.9099731445312, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""high20_prev"": 621.4099731445312, ""priority"": ""core"", ""readiness"": 66.0, ""region"": ""us_growth"", ""role"": ""growth_benchmark"", ""rsi14"": 71.31143532940087, ""sector"": ""technology_growth"", ""sma200"": 525.6757849121094, ""sma50"": 548.2117803955078, ""universe_score"": 4, ""vol20"": 5818.25, ""volume"": 3111.0, ""volume_ratio"": 0.53}",2026-05-20
5457b689cd36a71d,2026-05-20,EXW1.MI,iShares Core EURO STOXX 50 UCITS ETF,etf,WATCH,trend_pullback_setup,70.0,,,risk_on,58.5100,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 0.9848848541657176, ""base_currency"": ""EUR"", ""benchmark"": ""SWDA.MI"", ""close"": 58.5099983215332, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""priority"": ""core"", ""readiness"": 70.0, ""recent_low"": 58.47999954223633, ""region"": ""europe"", ""role"": ""europe_benchmark"", ""rsi14"": 45.96284081843388, ""sector"": ""broad_market"", ""sma20"": 59.486999893188475, ""sma200"": 57.067457332611085, ""sma50"": 58.83990760803223, ""universe_score"": 4, ""vol20"": 1940119.7, ""volume"": 2203009.0}",2026-05-20
01261f101c9109b8,2026-05-20,FBK.MI,FinecoBank,stock,WATCH,trend_pullback,100.0,GO,A,risk_on,21.1200,21.1200,20.1800,23.0000,2.00,0.42,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +12.39% rispetto a EXW1.MI. Momento propizio: checklist A, score opportunità 100.0. Fondamentali: strong (76.1/100, qualita fondamentale forte). Segnale non eseguito in paper: Limite perdita mensile raggiunto: -104.76 €.","{""atr14"": 0.5366157817330219, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 21.1200008392334, ""cost_pct"": 0.42, ""currency"": ""EUR"", ""distance_sma20_pct"": 2.35, ""fundamentals"": {""adjustment"": 6.0, ""earnings_blackout"": {""action"": ""watch"", ""active"": false, ""days_to_earnings"": 71, ""earnings_date"": ""2026-07-30"", ""enabled"": true, ""penalty_points"": 5.0}, ""error"": null, ""events"": {""latest_quarter"": null, ""next_earnings_date"": ""2026-07-30""}, ""metrics"": {""analyst_count"": 16.0, ""beta"": 0.694, ""current_price"": 21.12, ""current_ratio"": null, ""debt_to_equity"": null, ""dividend_yield"": null, ""earnings_growth"": null, ""eps_revision_balance"": 16.0, ""ev_to_ebitda"": null, ""forward_pe"": 17.47144, ""free_cashflow"": null, ""market_cap"": 12921622528.0, ""operating_cashflow"": null, ""operating_margin"": 0.70681, ""payout_ratio"": null, ""price_to_book"": 4.7793617, ""price_to_sales"": 9.763051, ""profit_margin"": 0.48736998, ""recommendation_mean"": 1.5, ""revenue_growth"": 0.042, ""roe"": 0.24597, ""target_mean_price"": 25.25938, ""trailing_pe"": 19.92453}, ""quality_gate"": {""blocked"": false, ""enabled"": true, ""weak_subscores"": []}, ""reason"": ""qualita fondamentale forte"", ""score"": 76.1, ""source"": ""yfinance"", ""state"": ""strong"", ""subscores"": {""analyst"": 84.0, ""balance_sheet"": null, ""cashflow"": null, ""growth"": 66.0, ""profitability"": 90.7, ""shareholder"": null, ""valuation"": 64.0}}, ""fx_to_base"": 1.0, ""opportunity"": {""adjustment"": 33.0, ""checks"": [{""name"": ""mercato"", ""note"": ""contesto generale favorevole"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""trend"", ""note"": ""prezzo sopra SMA50 e SMA200 ordinata"", ""points"": 6.0, ""status"": ""pass""}, {""name"": ""timing"", ""note"": ""rimbalzo vicino alla media breve"", ""points"": 10.0, ""status"": ""pass""}, {""name"": ""momentum"", ""note"": ""RSI in zona costruttiva"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""partecipazione"", ""note"": ""volume nella norma"", ""points"": 0.0, ""status"": ""caution""}, {""name"": ""rischio"", ""note"": ""stop abbastanza vicino ma non casuale"", ""points"": 5.0, ""status"": ""pass""}, {""name"": ""costi"", ""note"": ""costi compatibili con il trade"", ""points"": 4.0, ""status"": ""pass""}], ""decision"": ""GO"", ""grade"": ""A"", ""hard_blocks"": [], ""opportunity_score"": 100.0, ""technical_score"": 86.9, ""threshold"": 62.0}, ""priority"": ""satellite"", ""recent_low"": 20.18000030517578, ""region"": ""italy"", ""relative_strength"": {""adjustment"": 7.0, ""benchmark_return_pct"": -2.59, ""benchmark_symbol"": ""EXW1.MI"", ""reason"": ""strumento nettamente più forte del benchmark"", ""relative_strength_pct"": 12.39, ""state"": ""very_strong"", ""symbol_return_pct"": 9.8}, ""risk_pct"": 4.45, ""role"": ""quality_financial"", ""rsi14"": 58.58526445343149, ""score_breakdown"": {""base"": 50.0, ""cost"": -2.0, ""cost_pct"": 0.42, ""reward_risk"": 0.0, ""risk"": 8.0, ""risk_pct"": 4.45, ""rsi"": 10.0, ""strategy"": 8.0, ""trend"": 4.36, ""universe"": 0.0, ""volume"": 1.58}, ""sector"": ""financials"", ""sma20"": 20.634630489349366, ""sma200"": 19.48064754486084, ""sma50"": 19.683754653930663, ""universe_score"": 3, ""vol20"": 1903501.25, ""volume"": 2204488.0, ""volume_ratio"": 1.16}",2026-05-20
fdae21199aa00e7e,2026-05-20,G.MI,Assicurazioni Generali,stock,WATCH,trend_pullback,100.0,GO,A,risk_on,37.5700,37.5700,36.5219,39.6662,2.00,0.42,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa favorevole: +12.56% rispetto a EXW1.MI. Momento propizio: checklist A, score opportunità 100.0. Trimestrale troppo vicina: 2026-05-21 (tra 1 giorni).","{""atr14"": 0.6987490506369406, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 37.56999969482422, ""cost_pct"": 0.42, ""currency"": ""EUR"", ""distance_sma20_pct"": 1.84, ""fundamentals"": {""adjustment"": 6.0, ""earnings_blackout"": {""action"": ""watch"", ""active"": true, ""days_to_earnings"": 1, ""earnings_date"": ""2026-05-21"", ""enabled"": true, ""penalty_points"": 5.0}, ""error"": null, ""events"": {""latest_quarter"": null, ""next_earnings_date"": ""2026-05-21""}, ""metrics"": {""analyst_count"": 18.0, ""beta"": 0.659, ""current_price"": 37.57, ""current_ratio"": 2.229, ""debt_to_equity"": 113.746, ""dividend_yield"": 4.39, ""earnings_growth"": null, ""eps_revision_balance"": 11.0, ""ev_to_ebitda"": 11.524, ""forward_pe"": 11.15913, ""free_cashflow"": 3450125056.0, ""market_cap"": 56203890688.0, ""operating_cashflow"": 19669000192.0, ""operating_margin"": 0.11055, ""payout_ratio"": 0.5319, ""price_to_book"": 1.7618645, ""price_to_sales"": 0.97233516, ""profit_margin"": 0.07218, ""recommendation_mean"": 2.33333, ""revenue_growth"": null, ""roe"": 0.13688, ""target_mean_price"": 37.91194, ""trailing_pe"": 13.966542}, ""quality_gate"": {""blocked"": false, ""enabled"": true, ""weak_subscores"": []}, ""reason"": ""qualita fondamentale forte"", ""score"": 72.8, ""source"": ""yfinance"", ""state"": ""strong"", ""subscores"": {""analyst"": 75.0, ""balance_sheet"": 71.5, ""cashflow"": 80.0, ""growth"": null, ""profitability"": 61.3, ""shareholder"": 78.0, ""valuation"": 84.0}}, ""fx_to_base"": 1.0, ""opportunity"": {""adjustment"": 33.0, ""checks"": [{""name"": ""mercato"", ""note"": ""contesto generale favorevole"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""trend"", ""note"": ""prezzo sopra SMA50 e SMA200 ordinata"", ""points"": 6.0, ""status"": ""pass""}, {""name"": ""timing"", ""note"": ""rimbalzo vicino alla media breve"", ""points"": 10.0, ""status"": ""pass""}, {""name"": ""momentum"", ""note"": ""RSI in zona costruttiva"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""partecipazione"", ""note"": ""volume nella norma"", ""points"": 0.0, ""status"": ""caution""}, {""name"": ""rischio"", ""note"": ""stop abbastanza vicino ma non casuale"", ""points"": 5.0, ""status"": ""pass""}, {""name"": ""costi"", ""note"": ""costi compatibili con il trade"", ""points"": 4.0, ""status"": ""pass""}], ""decision"": ""GO"", ""grade"": ""A"", ""hard_blocks"": [], ""opportunity_score"": 100.0, ""technical_score"": 89.9, ""threshold"": 62.0}, ""priority"": ""satellite"", ""recent_low"": 36.7027386193009, ""region"": ""italy"", ""relative_strength"": {""adjustment"": 7.0, ""benchmark_return_pct"": -2.59, ""benchmark_symbol"": ""EXW1.MI"", ""reason"": ""strumento nettamente più forte del benchmark"", ""relative_strength_pct"": 12.56, ""state"": ""very_strong"", ""symbol_return_pct"": 9.97}, ""risk_pct"": 2.79, ""role"": ""defensive_financial"", ""rsi14"": 62.04570004908338, ""score_breakdown"": {""base"": 50.0, ""cost"": -2.0, ""cost_pct"": 0.42, ""reward_risk"": 0.0, ""risk"": 8.0, ""risk_pct"": 2.79, ""rsi"": 10.0, ""strategy"": 8.0, ""trend"": 9.05, ""universe"": 0.0, ""volume"": -0.13}, ""sector"": ""insurance"", ""sma20"": 36.89128952026367, ""sma200"": 33.07276657104492, ""sma50"": 34.83759456634522, ""universe_score"": 3, ""vol20"": 2945624.7, ""volume"": 2906618.0, ""volume_ratio"": 0.99}",2026-05-20
7e07f11e03492e6e,2026-05-20,GOOGL,Alphabet,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,384.7400,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 10.155875398545088, ""base_currency"": ""EUR"", ""benchmark"": ""EQQQ.MI"", ""close"": 384.739990234375, ""currency"": ""USD"", ""fx_to_base"": 0.8600000143051147, ""priority"": ""leader"", ""readiness"": 70.0, ""recent_low"": 382.7699890136719, ""region"": ""us_growth"", ""role"": ""quality_mega_cap"", ""rsi14"": 59.70235404164209, ""sector"": ""digital_platforms"", ""sma20"": 380.9074996948242, ""sma200"": 294.0330404663086, ""sma50"": 337.8891998291016, ""universe_score"": 5, ""vol20"": 28590174.3, ""volume"": 12765786.0}",2026-05-20
01156cf36e198729,2026-05-20,JNJ,Johnson & Johnson,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,229.6200,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 4.037281375167121, ""base_currency"": ""EUR"", ""benchmark"": ""CSSPX.MI"", ""close"": 229.6199951171875, ""currency"": ""USD"", ""fx_to_base"": 0.8600000143051147, ""priority"": ""satellite"", ""readiness"": 70.0, ""recent_low"": 220.3699951171875, ""region"": ""us"", ""role"": ""defensive_quality"", ""rsi14"": 50.68880286084752, ""sector"": ""healthcare"", ""sma20"": 226.8014991760254, ""sma200"": 208.84007873535157, ""sma50"": 233.74760009765626, ""universe_score"": 3, ""vol20"": 7387854.15, ""volume"": 1576283.0}",2026-05-20
55ea3cc23a3fa812,2026-05-20,JNJ,Johnson & Johnson,stock,WATCH,near_breakout_setup,66.0,,,risk_on,229.6200,,,,,,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.,"{""atr14"": 4.037281375167121, ""base_currency"": ""EUR"", ""benchmark"": ""CSSPX.MI"", ""close"": 229.6199951171875, ""currency"": ""USD"", ""fx_to_base"": 0.8600000143051147, ""high20_prev"": 232.13999938964844, ""priority"": ""satellite"", ""readiness"": 66.0, ""region"": ""us"", ""role"": ""defensive_quality"", ""rsi14"": 50.68880286084752, ""sector"": ""healthcare"", ""sma200"": 208.84007873535157, ""sma50"": 233.74760009765626, ""universe_score"": 3, ""vol20"": 7387854.15, ""volume"": 1576283.0, ""volume_ratio"": 0.21}",2026-05-20
bcfc9bbeba7e9ca3,2026-05-20,LLY,Eli Lilly,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,1005.3800,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 30.311181254302568, ""base_currency"": ""EUR"", ""benchmark"": ""CSSPX.MI"", ""close"": 1005.3800048828125, ""currency"": ""USD"", ""fx_to_base"": 0.8600000143051147, ""priority"": ""leader"", ""readiness"": 70.0, ""recent_low"": 941.6390458580445, ""region"": ""us"", ""role"": ""healthcare_growth"", ""rsi14"": 58.630506077482984, ""sector"": ""healthcare"", ""sma20"": 956.6686614990234, ""sma200"": 922.1829718017578, ""sma50"": 938.9921984863281, ""universe_score"": 4, ""vol20"": 3379504.25, ""volume"": 1171885.0}",2026-05-20
b822bbf0a56cd39a,2026-05-20,MONC.MI,Moncler,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,50.9800,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 1.6303864640879433, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 50.97999954223633, ""currency"": ""EUR"", ""fx_to_base"": 1.0, ""priority"": ""satellite"", ""readiness"": 70.0, ""recent_low"": 47.599998474121094, ""region"": ""italy"", ""role"": ""quality_compounder"", ""rsi14"": 49.54171180838934, ""sector"": ""luxury"", ""sma20"": 51.123548316955564, ""sma200"": 50.91015573501587, ""sma50"": 51.55479965209961, ""universe_score"": 3, ""vol20"": 1009287.85, ""volume"": 934118.0}",2026-05-20
aea72750950abfc9,2026-05-20,NESN.SW,Nestle,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,78.6400,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 1.4735315874178376, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 78.63999938964844, ""currency"": ""CHF"", ""fx_to_base"": 1.0922000408172607, ""priority"": ""satellite"", ""readiness"": 70.0, ""recent_low"": 75.37000274658203, ""region"": ""europe"", ""role"": ""defensive_quality"", ""rsi14"": 54.306909763838874, ""sector"": ""consumer_staples"", ""sma20"": 78.28900032043457, ""sma200"": 74.41077732086181, ""sma50"": 76.56526290893555, ""universe_score"": 3, ""vol20"": 3519966.8, ""volume"": 3248635.0}",2026-05-20
a170f48ddb22dad1,2026-05-20,NOVN.SW,Novartis,stock,WATCH,trend_pullback_setup,70.0,,,risk_on,118.5400,,,,,,Setup pullback in formazione: trend primario positivo e prezzo tornato in zona utile; attendere recupero sopra SMA20.,"{""atr14"": 2.2946995474439453, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 118.54000091552734, ""currency"": ""CHF"", ""fx_to_base"": 1.0922000408172607, ""priority"": ""satellite"", ""readiness"": 70.0, ""recent_low"": 112.55999755859375, ""region"": ""europe"", ""role"": ""defensive_quality"", ""rsi14"": 56.19225026624414, ""sector"": ""healthcare"", ""sma20"": 115.36199989318848, ""sma200"": 107.7699503326416, ""sma50"": 118.12760467529297, ""universe_score"": 3, ""vol20"": 2526082.4, ""volume"": 2045868.0}",2026-05-20
292d3afc7dd898ee,2026-05-20,NOVN.SW,Novartis,stock,WATCH,near_breakout_setup,68.1,,,risk_on,118.5400,,,,,,Setup breakout in avvicinamento: prezzo vicino al massimo recente; attendere chiusura sopra livello con volumi adeguati.,"{""atr14"": 2.2946995474439453, ""base_currency"": ""EUR"", ""benchmark"": ""EXW1.MI"", ""close"": 118.54000091552734, ""currency"": ""CHF"", ""fx_to_base"": 1.0922000408172607, ""high20_prev"": 119.66000366210938, ""priority"": ""satellite"", ""readiness"": 68.1, ""region"": ""europe"", ""role"": ""defensive_quality"", ""rsi14"": 56.19225026624414, ""sector"": ""healthcare"", ""sma200"": 107.7699503326416, ""sma50"": 118.12760467529297, ""universe_score"": 3, ""vol20"": 2526082.4, ""volume"": 2045868.0, ""volume_ratio"": 0.81}",2026-05-20
c1f1418d702e9755,2026-05-20,NVDA,NVIDIA,stock,WATCH,trend_pullback,86.6,NO_GO,A,risk_on,223.9800,223.9800,212.6446,246.6508,2.00,0.42,"Trend primario positivo, recente pullback verso medie brevi/intermedie, recupero sopra SMA20 e RSI in area non eccessivamente tirata. Forza relativa debole: -3.01% rispetto a EQQQ.MI. Momento non propizio: prezzo troppo distante dalla SMA20.","{""atr14"": 7.556948836402046, ""base_currency"": ""EUR"", ""benchmark"": ""EQQQ.MI"", ""close"": 223.97999572753906, ""cost_pct"": 0.42, ""currency"": ""USD"", ""distance_sma20_pct"": 4.95, ""fx_to_base"": 0.8600000143051147, ""opportunity"": {""adjustment"": 10.0, ""checks"": [{""name"": ""mercato"", ""note"": ""contesto generale favorevole"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""trend"", ""note"": ""prezzo sopra SMA50 e SMA200 ordinata"", ""points"": 6.0, ""status"": ""pass""}, {""name"": ""timing"", ""note"": ""pullback già troppo rincorso"", ""points"": -10.0, ""status"": ""fail""}, {""name"": ""momentum"", ""note"": ""RSI in zona costruttiva"", ""points"": 4.0, ""status"": ""pass""}, {""name"": ""partecipazione"", ""note"": ""volume debole"", ""points"": -3.0, ""status"": ""caution""}, {""name"": ""rischio"", ""note"": ""stop abbastanza vicino ma non casuale"", ""points"": 5.0, ""status"": ""pass""}, {""name"": ""costi"", ""note"": ""costi compatibili con il trade"", ""points"": 4.0, ""status"": ""pass""}], ""decision"": ""NO_GO"", ""grade"": ""A"", ""hard_blocks"": [""prezzo troppo distante dalla SMA20""], ""opportunity_score"": 86.6, ""technical_score"": 76.6, ""threshold"": 62.0}, ""priority"": ""leader"", ""recent_low"": 213.88999938964844, ""region"": ""us_growth"", ""relative_strength"": {""adjustment"": -8.0, ""benchmark_return_pct"": 19.16, ""benchmark_symbol"": ""EQQQ.MI"", ""reason"": ""strumento più debole del benchmark nel periodo recente"", ""relative_strength_pct"": -3.01, ""state"": ""weak"", ""symbol_return_pct"": 16.15}, ""risk_pct"": 5.06, ""role"": ""ai_leader"", ""rsi14"": 62.17549713153784, ""score_breakdown"": {""base"": 50.0, ""cost"": -2.0, ""cost_pct"": 0.42, ""reward_risk"": 0.0, ""risk"": 8.0, ""risk_pct"": 5.06, ""rsi"": 10.0, ""strategy"": 8.0, ""trend"": 11.62, ""universe"": 4.0, ""volume"": -5.0}, ""sector"": ""semiconductors"", ""sma20"": 213.42450103759765, ""sma200"": 186.6360668182373, ""sma50"": 195.5045999145508, ""universe_score"": 5, ""vol20"": 154804305.45, ""volume"": 72966509.0, ""volume_ratio"": 0.47}",2026-05-20
