,Close,High,Low,Open,Volume
2025-07-31,14.08896541595459,14.12109354597063,13.956675236263278,14.070067205066943,13301790
2025-08-01,13.890528678894043,14.049277789210135,13.81682376700297,14.022819754350659,11003424
2025-08-04,13.862180709838867,13.985022227855751,13.837612406235491,13.89052847517839,7253653
2025-08-05,13.933996200561523,14.011480574835993,13.839502445776597,13.899978340699843,7792195
2025-08-06,14.073844909667969,14.198576149893237,13.996360542501183,14.003919465448684,14153108
2025-08-07,13.990690231323242,14.111642008191772,13.930214342888977,14.020928626119943,10088984
2025-08-08,13.98502254486084,14.096524779037544,13.933996205629375,13.9396653983621,8660906
2025-08-11,13.960453987121582,14.022819611844916,13.926436127865433,13.996361577254316,6031036
2025-08-12,14.098414421081543,14.115422900331744,13.98880191850667,13.996361743261884,7195205
2025-08-13,14.117311477661133,14.117311477661133,14.002029791809294,14.054945857294184,7093569
2025-08-14,14.147550582885742,14.160779599920712,14.071955942354714,14.145660852046346,7575327
2025-08-18,14.124872207641602,14.253382918106189,14.088964617714305,14.221255691069647,8449114
2025-08-19,14.175898551940918,14.196687393792049,14.08518516222917,14.117312389279958,7851033
2025-08-20,14.255273818969727,14.279842123006512,14.13810149149003,14.172119351193093,7473218
2025-08-21,14.323307991027832,14.389453075389218,14.268502192722567,14.287400402043312,9022485
2025-08-22,14.389452934265137,14.493396238566966,14.34598642244229,14.374334186724981,11152474
2025-08-25,14.406462669372559,14.434810434354988,14.330868028646613,14.41969168644164,6691122
2025-08-26,14.353546142578125,14.449929627881742,14.317639453111315,14.427251054732746,20901536
2025-08-27,14.385674476623535,14.436700816357098,14.334648136889973,14.36299590315101,6693099
2025-08-28,14.344097137451172,14.417802047804217,14.311969009415535,14.381894458055871,6894444
2025-08-29,14.40268325805664,14.468829248931264,14.338427899310394,14.404573890185018,9651796
2025-09-01,14.47449779510498,14.542533513908822,14.449929491285687,14.459379046868312,8588317
2025-09-02,14.327086448669434,14.43480920807417,14.255272176892067,14.4083511761837,12515711
2025-09-03,14.06817626953125,14.421582087448858,14.024709754615607,14.398903513945372,14848732
2025-09-04,14.105973243713379,14.141879930561878,13.985021463178011,14.032268336933312,7632332
2025-09-05,13.820603370666504,14.16455870610245,13.707210511556656,14.143770766231626,14927417
2025-09-08,13.879189491271973,13.966123421212329,13.837612707790665,13.928326099549531,7965752
2025-09-09,14.121092796325684,14.18912761353242,13.93210619168562,13.939665115175693,11294995
2025-09-10,14.134321212768555,14.141880135937313,14.026598447181168,14.117311833320498,6152974
2025-09-11,14.100303649902344,14.270392040984815,14.053056774472857,14.211805879405885,8044454
2025-09-12,14.062506675720215,14.168339715332063,14.003920512700098,14.013370068250287,7442315
2025-09-15,14.041716575622559,14.15321879787854,13.99447060442322,14.100302733393434,7558862
2025-09-16,14.136211395263672,14.136211395263672,13.962343540598066,14.060616754205514,7376648
2025-09-17,14.041716575622559,14.145659875043032,13.990690241846329,14.145659875043032,6906145
2025-09-18,14.075735092163086,14.117311873186193,13.983131974970068,14.032268580342455,7903798
2025-09-19,13.971794128417969,14.138102170802838,13.969904397425761,14.083296367391709,23269513
2025-09-22,14.03335189819336,14.062207059621297,13.923701000562534,14.0237332052877,8037183
2025-09-23,14.273812294006348,14.344988412918296,14.004495340521968,14.042969191019736,10978661
2025-09-24,14.5335111618042,14.568137903883319,14.237262592342377,14.27958355446864,14267883
2025-09-25,14.577756881713867,14.647009449939318,14.443097938072867,14.53351144642035,10887006
2025-09-26,14.760506629943848,14.760506629943848,14.548900909685425,14.668169571698556,11660177
2025-09-29,14.506579399108887,14.739346981491362,14.481571349649984,14.677788635339525,10194429
2025-09-30,14.298821449279785,14.460412000791482,14.221873742329267,14.460412000791482,14996939
2025-10-01,14.414243698120117,14.439251749937855,14.293050549375986,14.312287935676892,9022370
2025-10-02,14.308440208435059,14.40847149410417,14.29882151569931,14.302668625877999,9060318
2025-10-03,14.337294578552246,14.362302627912413,14.300744282003619,14.331522996313529,8185829
2025-10-06,14.531588554382324,14.595070460355805,14.387311828911344,14.406548297572584,10528198
2025-10-07,14.595070838928223,14.656629191361207,14.523894710559674,14.57583436976802,9320041
2025-10-08,14.702797889709473,14.748965965140142,14.6662475900212,14.716263693037883,10786026
2025-10-09,14.791287422180176,14.941335726914984,14.748965540974545,14.754737123543054,13779846
2025-10-10,14.383464813232422,14.718187258825207,14.343066485928935,14.66817115577237,17889280
2025-10-13,14.400776863098145,14.48157167828086,14.33152337812239,14.454640073219954,7467022
2025-10-14,14.139154434204102,14.356531751917124,14.139154434204102,14.341142394005118,14695455
2025-10-15,14.16031551361084,14.246881913987858,14.129535880195728,14.135307462775012,9345220
2025-10-16,14.20263671875,14.279584427660712,14.185323805296257,14.216102521944922,6870097
2025-10-17,14.277660369873047,14.298821310129668,13.985258902848802,14.02373275594965,11973801
2025-10-20,14.308440208435059,14.429632434665015,14.252652524398929,14.293049933142248,8408418
2025-10-21,14.331523895263672,14.435404126475738,14.31421098203951,14.344989698280026,7832427
2025-10-22,14.548901557922363,14.587375410346212,14.439250665734345,14.47580096313035,12355791
2025-10-23,14.991351127624512,15.033672089562543,14.743194186428044,14.764355126041552,30583218
2025-10-24,15.231813430786133,15.42033466932787,15.041366802600084,15.226041848298275,21544743
2025-10-27,15.333768844604492,15.345311092033,15.10484928563558,15.293370519960218,8798493
2025-10-28,15.279905319213867,15.316455617961953,15.127933458924531,15.1971869462227,8829732
2025-10-29,15.353005409240723,15.41841178417899,15.26836256665926,15.297218644057555,8775537
2025-10-30,15.31260871887207,15.370319041793808,15.218347179409303,15.370319041793808,8563486
2025-10-31,15.335692405700684,15.385708505481025,15.218346376345886,15.31837857590657,10917875
2025-11-03,15.343387603759766,15.493435912664628,15.322227579857913,15.399175289456961,8425260
2025-11-04,15.30298900604248,15.30298900604248,15.074069450159984,15.293370313766909,10518609
2025-11-05,15.358777046203613,15.3760899588729,15.227965213151323,15.243354570778356,7194438
2025-11-06,15.339539527893066,15.383784962636394,15.25682115806101,15.295295010438734,7509064
2025-11-07,15.324151039123535,15.435725492530768,15.181797868984882,15.39917519310655,7401986
2025-11-10,15.533832550048828,15.533832550048828,15.37416647335173,15.401097161354064,10069151
2025-11-11,15.83585262298584,15.855088172277895,15.533831566876811,15.581925026551701,12959675
2025-11-12,15.803150177001953,15.922419761084711,15.762752769730952,15.858937859004854,9408893
2025-11-13,15.830081939697266,15.858938017140568,15.760828454580144,15.797378752177126,6106520
2025-11-14,15.845471382141113,15.86663140374109,15.641558047579169,15.830081108064277,7839107
2025-11-17,15.903182029724121,15.972435512641395,15.81084405250109,15.841622766716117,8274129
2025-11-18,15.706965446472168,15.781990514959004,15.601161662396537,15.726202831681924,8882789
2025-11-19,15.599239349365234,15.851242496378303,15.491512925272813,15.755057402905184,8051185
2025-11-20,15.674261093139648,15.7819893415578,15.658872653778406,15.701192696599714,7107536
2025-11-21,15.481893539428711,15.52613805668922,15.343386570728876,15.481893539428711,12320520
2025-11-24,15.358711242675781,15.63831628860845,15.325471123374593,15.593344417339157,14399700
2025-11-25,15.329381942749023,15.49949094347708,15.28049979950493,15.388039768762468,9381741
2025-11-26,15.6285400390625,15.644182996952368,15.513178585633659,15.593344782334368,8440055
2025-11-27,15.573792457580566,15.630495149701497,15.499491670950162,15.630495149701497,5003577
2025-11-28,15.77127456665039,15.788871728054684,15.569880583209844,15.573791788682506,7406356
2025-12-01,15.816245079040527,15.841664650706162,15.667643516160695,15.68328647293175,7710953
2025-12-02,15.82602310180664,15.898367820823925,15.734125151260754,15.816246486042338,7439096
2025-12-03,15.986353874206543,16.050878039937924,15.784960831074832,15.806468264752425,7741521
2025-12-04,15.984399795532227,16.054790303618574,15.824067414362174,16.05283423476953,6650581
2025-12-05,15.741944313049316,15.792781591731853,15.548372745572658,15.642225824544528,13631804
2025-12-08,15.70870590209961,15.802558047778705,15.632449052493072,15.681332126522548,6433118
2025-12-09,15.747811317443848,15.833842921641875,15.659823644303243,15.659823644303243,6634646
2025-12-10,15.655912399291992,15.859261509954372,15.653956330470834,15.759543023444339,7780999
2025-12-11,15.548373222351074,15.691107515522027,15.54055174371803,15.642226304200873,8646456
2025-12-12,15.581611633300781,15.67741984695339,15.519042604398358,15.577701360353535,6888467
2025-12-15,15.522954940795898,15.739990955120728,15.522954940795898,15.734124612923104,8460000
2025-12-16,15.251171112060547,15.544462111164162,15.206199241259068,15.519043470889242,14107123
2025-12-17,15.28831958770752,15.485803287446286,15.257035539698027,15.3196045680663,9573701
2025-12-18,15.370442390441895,15.434966557555388,15.313738769433478,15.415413327594052,9078392
2025-12-19,15.54250717163086,15.581612700830414,15.274633877056692,15.274633877056692,19410242
2025-12-22,15.693063735961914,15.724347786097454,15.556193918832887,15.65200307052801,8813483
2025-12-23,15.603119850158691,15.716526155689175,15.603119850158691,15.685242107711456,5723228
2025-12-29,15.618762969970703,15.706750643061582,15.599210671700147,15.687197412441675,6624648
2025-12-30,15.779095649719238,15.802559153956107,15.65004730876583,15.652003377743377,8041391
2026-01-02,15.99613094329834,16.07043172591126,15.80842478257545,15.80842478257545,9750885
2026-01-05,16.228811264038086,16.375456772644394,15.89250350995075,16.14082358593454,15694062
2026-01-06,16.088029861450195,16.35394895866921,16.088029861450195,16.26205100928212,8962346
2026-01-07,15.339158058166504,15.81233561447466,15.339158058166504,15.689153616962422,26647040
2026-01-08,15.378263473510742,15.491669787138068,15.313739304144255,15.370442927132594,9324331
2026-01-09,15.706750869750977,15.738034920375116,15.47993823950318,15.544462409721165,14017810
2026-01-12,15.720437049865723,15.775184602164979,15.655912882556075,15.759543509907276,8651826
2026-01-13,16.058700561523438,16.099761225027223,15.730213388794535,15.783004871285712,13786315
2026-01-14,16.346126556396484,16.34808262540528,16.007864605583723,16.056745819117157,13804823
2026-01-15,16.0762996673584,16.25031895726621,15.931608360816638,16.232721794306812,15044180
2026-01-16,16.201435089111328,16.201435089111328,15.97462248276369,16.072386762273702,10292623
2026-01-19,16.099761962890625,16.191659908948743,16.013728494245665,16.105628305002487,5707894
2026-01-20,16.009817123413086,16.054789923589016,15.880768793992102,15.974622802552298,7304486
2026-01-21,16.142776489257812,16.242496844244215,15.960936669945035,15.984400173194855,9113881
2026-01-22,16.099761962890625,16.301155016643744,16.000041605783792,16.22881030115936,9482530
2026-01-23,16.418472290039062,16.467353501044247,16.103671995421436,16.127135498819552,13231446
2026-01-26,16.400875091552734,16.57098597631959,16.400875091552734,16.508416005386074,7492671
2026-01-27,16.57098388671875,16.57098388671875,16.236630366723787,16.395008546163364,8945446
2026-01-28,16.69416618347168,16.762600625001816,16.578804734978394,16.61986539989648,10611494
2026-01-29,17.00309944152832,17.14974493376454,16.80561667127834,16.81930355902441,15429927
2026-01-30,16.840810775756836,16.946395603394645,16.73522594811903,16.817347273537482,10433669
2026-02-02,16.834945678710938,16.850588636246588,16.344171894025873,16.42433715656195,9976434
2026-02-03,16.93661880493164,17.010919583703448,16.733269697703236,16.913155302966935,8722300
2026-02-04,17.1751651763916,17.29052662467395,17.01092065232091,17.1614782881106,10388439
2026-02-05,17.098907470703125,17.26901646362002,16.99332264284776,17.069577626693853,9826019
2026-02-06,17.43912696838379,17.497786661487705,17.141925688392003,17.255331071935167,13899824
2026-02-09,17.47041130065918,17.474321573571988,17.23968841651623,17.313987331256765,7257579
2026-02-10,17.542757034301758,17.603370929731458,17.337451844468948,17.45085908904667,7648262
2026-02-11,17.85755729675293,17.871244185069052,17.56035416223289,17.61314751128004,12294610
2026-02-12,17.697223663330078,18.02766692806988,17.669849885742018,17.920126022003213,8525730
2026-02-13,17.777389526367188,17.79107641418695,17.51538258894663,17.6072805306934,9104917
2026-02-16,17.74219512939453,17.85951077743751,17.70504473908458,17.841913616700925,4483027
2026-02-17,17.720685958862305,17.935767756324204,17.591637626264614,17.71482148170686,6814923
2026-02-18,17.970962524414062,18.041353034315332,17.706999510808302,17.72068639900866,8904648
2026-02-19,18.22123908996582,18.24665679808104,18.066771178231647,18.144982236222745,11168034
2026-02-20,18.162578582763672,18.26620920891748,18.084367528282897,18.21928220328929,7382614
2026-02-23,18.266210556030273,18.37570566743878,18.086324930988262,18.16257992223382,7458627
2026-02-24,18.330734252929688,18.428498541885055,18.23688023718074,18.375705191851594,6595158
2026-02-25,18.46369171142578,18.46369171142578,18.281851898150922,18.40503388759827,8372165
2026-02-26,18.92513656616211,18.934913180441526,18.477377701536753,18.536035522514748,14803717
2026-02-27,19.216474533081055,19.41200310149635,18.825419260949094,18.90754058839201,15617623
2026-03-02,19.91451072692871,20.305566022255263,19.51563302040651,20.139367288654135,27165382
2026-03-03,19.591890335083008,20.066044075990703,19.50390265848183,19.992722255288907,19360278
2026-03-04,19.513675689697266,19.58211199356578,19.28490886951523,19.50390093955752,14482672
