,Close,High,Low,Open,Volume
2025-03-26,452.1592712402344,458.44091060752504,451.68065826390193,457.78282917582936,3216
2025-03-27,449.3375244140625,451.8900662559887,446.62544490342856,450.2348971754321,3727
2025-03-28,435.3683166503906,447.303425253687,434.5307363422711,444.9702440691458,6242
2025-03-31,429.0966491699219,430.14357896483824,424.5897938021182,428.61803617380957,4445
2025-04-01,437.4322814941406,438.00062871475984,430.7418323861413,434.82989752924937,4202
2025-04-02,438.3595886230469,438.4393422390633,431.5494635615543,437.80119159614213,2280
2025-04-03,411.9866027832031,421.9674587884288,407.48972824393496,419.584404963811,5750
2025-04-04,393.8894958496094,409.97252378074177,389.9609682531058,407.4000207207476,16972
2025-04-07,385.0851745605469,398.5558371120503,362.7404388906784,363.5480773727112,20190
2025-04-08,399.34356689453125,407.21057228449007,391.655999542101,392.4536878842767,15619
2025-04-09,379.2322998046875,385.34445175269803,368.92241751792767,378.04576310864473,8706
2025-04-10,399.56292724609375,422.9545939592693,399.56292724609375,422.3463546967782,22582
2025-04-11,393.3510437011719,399.69250599765166,387.3685183216864,399.69250599765166,6769
2025-04-14,403.8703308105469,412.0564421301041,403.82048860071797,405.3859234767,7137
2025-04-15,406.9314270019531,408.9754750429011,403.26215157112694,405.25632696988487,4645
2025-04-16,398.1669921875,401.6567989125556,394.1686914597379,396.4619808504373,8651
2025-04-17,390.5592346191406,396.9006973040647,388.8641734863102,395.1557939614979,3140
2025-04-22,386.9896240234375,388.0465344166835,380.4786433878982,382.0440781806355,5106
2025-04-23,404.1395568847656,408.8258503887098,398.0074741766424,398.42623393224943,6270
2025-04-24,408.6164855957031,409.88277595124174,396.55171899859687,399.52305113671997,4308
2025-04-25,412.6546630859375,415.52628026727314,410.30155093543686,415.5163300827025,8467
2025-04-28,411.9966125488281,418.3879173505149,411.9966125488281,416.9720699846429,5039
2025-04-29,415.0077819824219,417.2811403831319,411.69744400791683,415.81542046499663,4005
2025-04-30,415.7755432128906,418.5275146905048,408.20765207815,416.9820411019597,4261
2025-05-02,431.1207275390625,431.24037317863605,425.57692309503875,427.1124160411627,6224
2025-05-05,430.4227600097656,430.9312844136685,427.14236377429694,429.9840390394765,3025
2025-05-06,427.1324157714844,427.94005434010944,422.17688889443775,427.8104280759868,11975
