Date,Close,High,Low,Open,Volume
2025-01-23,52.27184295654297,52.877058098182616,52.25322056967714,52.35564192151066,4851048
2025-01-24,51.992515563964844,52.55117297655173,51.834227047555665,52.27184427025829,4072554
2025-01-27,51.852848052978516,52.26253345969058,51.852848052978516,52.141489721175006,3811864
2025-01-28,51.90871047973633,52.47668079498658,51.75042553383736,52.34632765086818,3775780
2025-01-29,51.95527267456055,52.07631642069424,51.39661524170206,51.890096092455636,2946664
2025-01-30,52.29046630859375,52.532550238603754,51.75043128694504,52.0856236011457,4054355
2025-01-31,52.504615783691406,52.83050221562483,52.19735528988464,52.588414745976344,4448469
2025-02-03,52.113563537597656,52.27184851500319,51.67594627935824,51.71319105705042,4565308
2025-02-04,53.091209411621094,53.25880733900662,51.63869522489887,51.92733688914218,4545553
2025-02-05,54.01299285888672,54.10610478903848,53.10051725454121,53.10051725454121,5145777
2025-02-06,54.571659088134766,55.22342845511579,54.15266424137145,54.16197365936294,4750864
2025-02-07,54.82305145263672,54.96271402207818,54.497165020225964,54.655453527821365,4803937
2025-02-10,54.580970764160156,55.44689229934206,54.580970764160156,54.99065620988081,4168493
2025-02-11,54.80442810058594,54.995301341016166,54.4413004538373,54.487854642830754,3804296
2025-02-12,54.944091796875,55.06513553223144,54.26439067840075,54.748562067969466,3782038
2025-02-13,54.655460357666016,54.75788171916938,54.20853368626197,54.20853368626197,4142505
2025-02-14,54.82305145263672,55.288600454488936,54.32025767819065,54.43198844411521,3926350
2025-02-17,54.8416748046875,55.037204536463,54.525101335778906,54.67407687692077,2662355
2025-02-18,55.018585205078125,55.17687017239362,54.62752216795391,54.86029668590536,3061602
2025-02-19,54.66476821899414,55.54931211822386,54.55303744229,55.260670430559365,3466323
2025-02-20,54.767181396484375,54.84167093773149,54.338877189883924,54.46923033520955,2993205
2025-02-21,54.11541748046875,54.68338785726113,53.88264296879037,54.57165708617552,4480408
2025-02-24,54.05955505371094,54.43199214943119,53.798845179663786,54.34819318131911,2904700
2025-02-25,53.51020812988281,54.534414603565104,53.51020812988281,54.16197394848573,3473175
2025-02-26,53.78022003173828,53.817464804955826,53.23087205827917,53.56606791352297,3469035
2025-02-27,53.836082458496094,54.022302756354975,53.45433244622093,53.69641634713774,3844717
2025-02-28,53.79884338378906,53.957131896875666,53.37053913967236,53.76160216176027,6472552
2025-03-03,54.16196823120117,55.02788964377617,53.95712908920173,54.14334939708418,3206565
2025-03-04,52.70945739746094,53.07258504261329,52.20666363408525,52.70945739746094,7332156
2025-03-05,52.12287139892578,53.74298366156009,52.029763009334424,53.23087686323545,5831588
2025-03-06,52.4394416809082,52.932922508828824,52.06700104166351,52.83050470730085,5408114
2025-03-07,52.644283294677734,53.15638649911402,52.141489507693564,52.7187692898659,6832954
2025-03-10,52.51393127441406,53.31467261131782,52.40219695143079,52.89568133163065,5361468
2025-03-11,52.27184295654297,53.24018576242355,52.1042450266076,52.73739197261743,4724772
2025-03-12,52.728084564208984,52.77463875721886,52.16942359251873,52.50461946516143,5648629
2025-03-13,53.24018096923828,53.463642487795916,52.53254453947325,52.56047989318556,5562103
2025-03-14,53.528831481933594,53.742983619311275,53.08190126704573,53.26812159793944,3788100
2025-03-17,53.58469009399414,53.82677756711985,53.37985094579977,53.472959326628384,4137397
2025-03-18,53.97575378417969,54.43198982855901,53.55675896148442,53.584690765711734,4678640
2025-03-19,54.75787353515625,54.77649592099699,53.81746258541151,53.81746258541151,4159915
2025-03-20,54.81373596191406,55.37239686955034,54.33887756468722,54.944089108138805,3319135
2025-03-21,54.37612533569336,54.84167434181451,54.28301340335491,54.67407641546233,10312983
2025-03-24,53.9664421081543,54.75787758151343,53.91057849836091,54.57165726120204,3577038
2025-03-25,55.26066970825195,55.810017718331416,54.3947482084342,54.45061537198471,5166166
2025-03-26,57.00643539428711,57.37446179829243,56.08165008172235,56.10995869748488,7882062
2025-03-27,57.100799560546875,57.48769957304617,56.657282316806224,56.75164676872387,4286074
2025-03-28,55.87404251098633,56.959251684068505,55.7702394561974,56.619533904676764,4696673
2025-03-31,56.29869079589844,56.43080246820133,55.26066742799878,55.657002444907455,4734263
2025-04-01,56.13827133178711,56.58178858105865,55.66644186676873,56.440241901417025,3320588
2025-04-02,56.06277847290039,56.364749051059,55.666443438982185,56.14770792299333,3964508
2025-04-03,53.411094665527344,55.68531257125554,53.11856269742661,54.99644197572004,6885046
2025-04-04,50.079978942871094,52.90152071709066,49.97617588498929,52.844899885580645,9359935
2025-04-07,47.456607818603516,49.730825665480076,45.86182194438938,46.77245294364467,13422270
2025-04-08,47.60759353637695,48.692799141406745,47.10745185775414,48.655055520194544,6945912
2025-04-09,45.5362663269043,46.75358370840047,44.960633757477275,45.91844707227619,7591739
2025-04-10,46.72527313232422,49.47603988256001,46.72527313232422,49.20237791843461,8806140
2025-04-11,45.923160552978516,46.76773568795517,45.70140013879594,46.40914430332434,6233814
2025-04-14,47.39055252075195,47.692523089759824,46.71111694059768,46.84794791714392,3896286
2025-04-15,47.758583068847656,48.17379173730126,47.31506218225002,47.42830025550583,4388121
2025-04-16,48.76829147338867,48.787165083064764,47.04139398564288,47.14519703897487,4245563
2025-04-17,48.73998260498047,49.060826768257435,48.16435011206242,48.636179552188956,4393408
2025-04-22,48.94758987426758,49.0891401599901,48.390830936744734,48.75885735989532,3370008
2025-04-23,49.060829162597656,50.31589366270386,48.82491443102093,49.636458083835464,5575627
2025-04-24,49.211814880371094,49.55152907302504,48.94758793083159,49.174067659040716,4292524
2025-04-25,49.78744125366211,49.97617375086296,49.36279763467641,49.59871235623423,3833980
2025-04-28,49.93842315673828,50.10828203276306,49.740255667966956,50.01391759042606,3514494
2025-04-29,49.400543212890625,49.97617573227759,49.12688486086123,49.891246285158644,4380916
2025-04-30,48.277591705322266,48.353086149162294,47.25844191189436,48.30590032187567,8343588
2025-05-02,47.9944953918457,48.96646297095165,47.27731256472473,48.64561877982349,6583901
2025-05-05,47.66421127319336,48.1549143518834,47.29618486411912,47.569846819503155,4154663
2025-05-06,48.1832275390625,48.43801588888975,47.77745390042353,48.305900611377915,4755325
2025-05-07,47.890689849853516,48.3530843012695,47.63590151129039,47.90956346009224,4937583
2025-05-08,48.17378616333008,48.26815421326889,47.70195671295511,47.78688615801352,4386078
2025-05-09,48.96646499633789,49.19294474052635,48.40027103552687,48.44745326563222,4726746
2025-05-12,50.079978942871094,50.63673785351367,49.88181143224572,49.88181143224572,5383409
2025-05-13,50.400821685791016,50.400821685791016,49.68364250596461,49.83462778591612,3365576
2025-05-14,50.11772537231445,50.69335788436879,49.711951752334286,50.61786344354779,3576861
2025-05-15,49.881813049316406,49.881813049316406,49.15519522036137,49.45716579865785,4318680
2025-05-16,50.23096466064453,50.44800578364642,49.99504992697641,50.098852985754085,4087450
2025-05-19,49.90068435668945,50.419696039189716,49.62702240781316,50.26871075701195,2938432
2025-05-20,50.02336120605469,50.15547648775137,49.42885863739968,49.82519368316969,3317478
2025-05-21,49.37223815917969,50.13660323839705,49.306182317740664,50.01392656153598,3883869
2025-05-22,48.59843444824219,49.117446135016365,48.409701944022544,49.01364307770691,4031046
2025-05-23,48.098297119140625,48.909844380052405,47.58872042976255,48.673929646055875,4329478
2025-05-26,48.86265563964844,48.88152924921547,48.45688203338971,48.63617952439,3231032
2025-05-27,48.63618087768555,49.21181338629148,48.60786866266074,48.645615882845114,3545596
2025-05-28,48.73054504394531,49.06082781897118,48.66448920889474,48.72111003884081,3519018
2025-05-29,48.51350784301758,49.287307915847755,48.48519922564704,49.07026678320254,2314490
2025-05-30,48.749420166015625,49.24012324144956,48.598434881249275,48.947587677314004,17461578
2025-06-02,49.711952209472656,50.04223139166899,48.77772829447386,48.80604050992862,4504120
2025-06-03,50.042236328125,50.127165783321004,49.391112904804594,49.74026573182219,3476848
2025-06-04,49.325050354003906,50.28758284873679,49.258994520031614,50.0422295227486,3574716
2025-06-05,48.94758987426758,49.560969646034096,48.77773097130988,48.80604318831836,3172308
2025-06-06,49.353363037109375,49.353363037109375,48.93815438937367,49.17406913008622,2356812
2025-06-09,49.381675720214844,49.48547518329913,49.032519308826004,49.17406959449967,2556650
2025-06-10,50.570682525634766,50.570682525634766,49.57984136276189,49.608149978915264,5402233
2025-06-11,50.532936096191406,50.85378028345945,50.079980231772964,50.079980231772964,4730057
2025-06-12,51.65589141845703,51.75969087696036,50.96701723167189,51.070820289948365,6791951
2025-06-13,51.71250915527344,53.36391229909915,51.363356355658205,53.071380331762,10239492
2025-06-16,51.44828414916992,52.28814000219202,51.1934958117745,52.23151917173536,6090167
