Date,Close,High,Low,Open,Volume
2024-12-19,34.799049377441406,35.70153691414045,34.799049377441406,35.45161647374755,7859904
2024-12-20,34.84996032714844,34.93326714308494,33.97061138804032,34.61855289743563,13196802
2024-12-23,34.905494689941406,35.13690211196064,34.57226743727419,34.86384304885652,4019905
2024-12-27,35.4932746887207,35.56732323426081,34.79442322313715,35.0350854098892,4258139
2024-12-30,35.659889221191406,35.85889976811308,35.26649373399925,35.49327557581524,3476784
2025-01-02,35.525672912597656,35.942207031141166,34.27607055696712,35.84964193202178,7116140
2025-01-03,35.4932746887207,35.75707903214005,35.3636870857775,35.627491429196844,4414049
2025-01-06,36.59939956665039,36.62253819079314,35.414591137231675,35.77558969002931,7142168
2025-01-07,36.69196319580078,36.835434678972405,35.90055017311657,36.580888613054924,6581911
2025-01-08,37.5759391784668,37.59445219637221,36.69659024844374,36.79378094419933,9107292
2025-01-09,37.53428649902344,37.71941315937937,37.03444557536162,37.39544415200451,6156035
2025-01-10,37.0390739440918,37.73792539520597,37.011306181463844,37.589824776194746,7472643
2025-01-13,37.3167610168457,37.3167610168457,36.50220940280886,36.96039512707923,5365387
2025-01-14,37.886024475097656,38.001728189343375,37.50651643361159,37.66387179010714,7039336
2025-01-15,38.654300689697266,38.654300689697266,37.85826199076235,38.010988231297794,9245890
2025-01-16,38.802398681640625,39.33001090474353,38.7144662536213,38.969012324515774,7621354
2025-01-17,39.30686950683594,39.31149864450446,38.75149304052639,38.78851554888222,7367131
2025-01-20,39.913150787353516,40.09364829235813,39.436452067418394,39.436452067418394,7328853
2025-01-21,39.64009475708008,40.21398421350408,39.41331645696852,39.76505321971376,6825721
2025-01-22,39.29298400878906,39.88538649008761,39.18653503277574,39.76505363263718,5657449
2025-01-23,40.28803634643555,40.31580410906141,39.362406594935564,39.468852038999586,7212242
2025-01-24,40.50092697143555,41.5191181903025,40.44075878338634,40.621256285540056,9768866
2025-01-27,40.58423614501953,40.98225720652754,40.014972314398534,40.20009896433203,6400823
2025-01-28,40.98225784301758,41.46821133426848,40.57497850063905,40.71382437299486,8970341
2025-01-29,41.51912307739258,41.551519978233586,40.73233918211244,41.10258897301006,7222377
2025-01-30,41.486724853515625,41.773671345383214,41.084074643620376,41.653338489955225,7409709
2025-01-31,41.11647033691406,41.657966404951836,41.0053957595461,41.47283975534046,5943396
2025-02-03,40.82027053833008,41.02853935055461,40.186216419795336,40.35745566360526,7366597
2025-02-04,41.29234313964844,41.29234313964844,40.394481164684535,41.17663942250349,7299713
2025-02-05,41.30622863769531,41.588546001060195,40.92209143429755,41.19515405356733,7018585
2025-02-06,42.76872634887695,42.833520152010834,41.47747236185616,41.53300788968666,11920198
2025-02-07,43.527740478515625,43.5601373785796,42.72244005235874,43.023270427808335,10901331
2025-02-10,43.712860107421875,43.83782209124236,43.287071303212294,43.68972148408264,8041718
2025-02-11,43.393524169921875,43.43980495175701,42.06524419216977,42.95384791499477,15285834
2025-02-12,43.10657501220703,44.300638177235896,43.00475517985614,43.768400391490744,12768711
2025-02-13,42.70392990112305,43.671214892551745,42.074504876329,43.671214892551745,10882957
2025-02-14,43.37500762939453,43.64344108564061,42.80574381914834,42.84739899111612,9160680
2025-02-17,44.06923294067383,44.63386765285426,43.35186847237955,43.48608520978287,9476639
2025-02-18,44.800479888916016,44.800479888916016,44.14328010373984,44.291380717794226,7833473
2025-02-19,44.346920013427734,45.29569189459168,44.346920013427734,44.79122185800781,9287919
2025-02-20,44.235843658447266,44.684774622304865,44.041462271312135,44.383944267359325,6232627
2025-02-21,44.23121643066406,44.448739981799136,43.796169328393916,44.35617489036017,10207390
2025-02-24,44.397830963134766,44.638493143754125,43.51385285973091,44.08774584527994,7421752
2025-02-25,45.65668869018555,45.65668869018555,44.171053346762854,44.245101891561,13896549
2025-02-26,47.06827163696289,47.06827163696289,45.90197969911309,45.99454126222914,11115675
2025-02-27,47.07752990722656,47.09604292604741,46.522149935593184,46.56843424814394,10047589
2025-02-28,46.84611892700195,47.11455238311526,46.494378657991305,46.84611892700195,19766477
2025-03-03,48.10498046875,48.23456807210746,46.37405024962578,46.846123411567795,9284947
2025-03-04,46.05933380126953,47.73472488336872,45.37899891590329,47.457036670627794,18429682
2025-03-05,49.474910736083984,49.6970598982423,47.12381032875864,47.71621280251051,18045059
2025-03-06,50.5208740234375,50.974430628728214,49.04912256298895,50.59492256815958,14360188
2025-03-07,49.3916015625,50.63194550690151,49.252755694523366,50.35425730194534,10800751
2025-03-10,47.753238677978516,49.81739258527119,46.75355685866336,49.706318004568594,11219501
2025-03-11,46.65174102783203,48.12349247836833,46.32776849523759,47.966133584023076,9330405
2025-03-12,48.08646774291992,48.475230555364035,47.151579688427844,47.20711874634731,10096898
2025-03-13,47.244140625,48.364151711942526,47.2163693329869,47.79026228796325,6438936
2025-03-14,48.78068542480469,49.049118882649964,46.735044655012146,47.59587701917613,9677679
2025-03-17,49.64152145385742,49.78036378929194,48.56779115057732,48.965812201284315,6387667
2025-03-18,50.90038299560547,50.97443154165372,49.67854844133418,49.89144639734168,9036010
2025-03-19,50.86335372924805,51.215094010898284,50.54863948377092,50.58566551994403,6992999
2025-03-20,49.43788146972656,51.05773342290371,49.197219304607515,50.93740057484567,6878110
2025-03-21,49.3453254699707,49.73408828763181,48.863997554534976,49.0861467271992,15070515
2025-03-24,49.539703369140625,50.09507979245275,49.539703369140625,49.81739158079669,5604613
