Date,Close,High,Low,Open,Volume
2024-12-03,92.2293701171875,92.30826878752862,90.99648903481378,91.50936425412131,17775200
2024-12-04,93.156494140625,93.22553518214363,91.77567331025244,92.17018924755365,17312600
2024-12-05,93.99485778808594,94.29074473624058,93.04799848424577,93.59046917655951,21932300
2024-12-06,94.38937377929688,94.86280343151961,94.0244457905153,94.23156891182866,18803500
2024-12-09,92.54499053955078,94.62609447979182,92.31813710167268,94.34993031187705,20931100
2024-12-10,93.255126953125,93.93567218542844,92.4858028461025,92.76197452613842,13164500
2024-12-11,93.65950775146484,94.37951360368159,93.20580842297699,93.24526152000752,19682100
2024-12-12,92.8014144897461,94.40909612050068,92.8014144897461,94.3696430257371,14298600
2024-12-13,93.16519165039062,93.590242693801,91.96911953790583,92.72037412333414,11495900
2024-12-16,93.7780532836914,94.60838130152895,93.01691172575977,93.33322823849511,16742000
2024-12-17,94.32173156738281,94.39092557861429,93.23439387306763,94.04495552245695,23560800
2024-12-18,92.47325134277344,94.79620155617218,92.05807977154629,94.24264197506295,24665600
2024-12-19,92.3249740600586,93.48150563215137,92.28543355226302,93.39254514579687,16606500
2024-12-20,91.17831420898438,92.67093619968303,90.5753347141187,91.9394557215893,49350600
2024-12-23,89.3100814819336,90.44684663650094,87.88666082707698,90.44684663650094,26205400
2024-12-24,91.61325073242188,91.61325073242188,89.31006729206216,89.32984131474934,8992400
2024-12-26,91.72199249267578,91.81095297706986,91.10912594772115,91.47486998058481,10994000
2024-12-27,90.60501098632812,91.2870640631891,89.98225736372203,91.06959502301437,11384400
2024-12-30,89.52754211425781,90.02178713145955,89.09260408581454,89.685704139721,9790200
2024-12-31,89.3100814819336,89.89329457858898,89.02341844006314,89.52755051656506,11267700
2025-01-02,88.96410369873047,89.55719621507257,88.48962516070848,88.94433721620396,14820400
2025-01-03,89.73513793945312,90.2491570598084,89.10250482330942,89.112391836819,10834600
2025-01-06,90.37764739990234,91.40567797767086,89.62639283507521,89.78455486623069,14519900
2025-01-07,89.76477813720703,90.88177670924395,89.40892111940879,90.64453366965812,11238000
2025-01-08,90.7433853149414,90.79280529015575,89.77466179346155,90.06132479939355,13453600
2025-01-10,91.9295654296875,92.50289141116363,91.13877045237008,91.42543344310816,18140900
2025-01-13,90.47649383544922,91.3661363962934,90.05144280868926,91.05970689150621,18617100
2025-01-14,89.7450180053711,90.92132364975373,89.52754897448546,90.80270212156672,13549200
2025-01-15,90.28868103027344,90.67419910290042,89.76478249021494,90.02179202477262,17348200
2025-01-16,90.2491455078125,90.66430952309376,89.08272693517893,90.4468405032091,13267700
2025-01-17,90.88178253173828,91.19809906320424,90.00202694292419,91.01028353022787,15868200
2025-01-21,92.00865936279297,93.155303945267,91.24751777040942,91.41556681726634,23247500
2025-01-22,92.15693664550781,92.91807071498381,91.45510202798414,92.69071467047063,15567100
2025-01-23,92.73025512695312,92.73025512695312,91.2574069695948,91.89004003885935,14198400
2025-01-24,93.66931915283203,93.91644166507662,92.38427907252793,92.46336008642554,14973800
2025-01-27,96.2789306640625,96.33823765270074,93.72862457049155,94.79619561546271,18880600
2025-01-28,96.17019653320312,96.71386152820054,95.61664452620053,96.11088954433298,14641600
2025-01-29,96.3777847290039,97.04007128588019,96.10100870771716,96.30859072368222,11261400
2025-01-30,97.51454162597656,97.79131762391513,96.2986955875117,96.56559211522413,11012200
2025-01-31,97.03018951416016,97.86051755833269,96.57547744244954,97.86051755833269,16391200
2025-02-03,98.39429473876953,98.64141723684513,95.35963076406439,95.65617323680702,20484200
2025-02-04,99.6101303100586,99.78805880516332,98.5425668810101,98.81934286415526,15201200
2025-02-05,101.28070068359375,101.39932221752295,99.38280139021509,99.49153591092151,15926700
2025-02-06,101.66620635986328,101.83424786867421,100.76668428090163,101.3498898261564,13088500
2025-02-07,99.98577117919922,101.92321079378374,99.94623067176924,101.81447628374649,12451100
2025-02-10,101.73540496826172,101.74529198145699,100.08462821897518,100.77656831101703,15274600
